,Id,MSSubClass,LotFrontage,LotArea,Alley,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,MS_Zoning_group,LotShape_group,LandContour_group,LotConfig_group,Condition1_group,BldgType_group,HouseStyle_group,RoofStyle_group,Exterior1st_group,Exterior2nd_group,MasVnrType_group,ExterCond_group,Foundation_group,BsmtQual_group,BsmtCond_group,HeatingQC_group,Electrical_group,GarageCond_group,SaleType_group,SaleCondition_group
1190,1191,190,,32463,No_alley_access,Mod,Mitchel,4,4,1961,1975,149.0,TA,Av,BLQ,1159,Unf,0,90,1249,Y,1622,0,0,1622,1,0,1,0,3,1,TA,7,1,TA,2Types,1975.0,Fin,4,1356,TA,Y,439,0,0,0,0,0,No_pool,No_fence,0,3,2007,168000,FV/ RL,Reg,Other,Inside/Corner,Other,Duplex/Twnhs/2fmCon,1Story/SLvl,Gable/Gambrel,Other,Other,Stone,Gd/Fa/Po,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1191,1192,160,24.0,2645,Pave,Gtl,Somerst,8,5,1999,2000,456.0,Gd,No,Unf,0,Unf,0,776,776,Y,764,677,0,1441,0,0,2,1,2,1,Gd,5,0,No_fireplace,Detchd,1999.0,Unf,2,492,TA,Y,206,0,0,0,0,0,No_pool,No_fence,0,11,2007,174000,FV/ RL,Reg,Lvl,Inside/Corner,Other,Duplex/Twnhs/2fmCon,2.5Fin/2Story,Gable/Gambrel,Other,Other,BrkFace,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1192,1193,50,60.0,9600,Grvl,Gtl,OldTown,5,8,1925,1994,0.0,TA,Mn,Unf,0,Unf,0,702,702,Y,842,630,0,1472,0,0,1,0,3,1,Gd,6,0,No_fireplace,Detchd,1925.0,Unf,1,250,TA,P,0,0,84,0,0,0,No_pool,GdWo,0,7,2007,125000,Other,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1193,1194,120,,4500,No_alley_access,Gtl,Mitchel,6,5,1999,1999,425.0,TA,No,GLQ,883,Unf,0,341,1224,Y,1224,0,0,1224,1,0,2,0,2,1,TA,5,0,No_fireplace,Attchd,1999.0,Fin,2,402,TA,Y,0,304,0,0,0,0,No_pool,No_fence,0,6,2009,165000,Other,Reg,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,BrkFace,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1194,1195,60,80.0,9364,No_alley_access,Gtl,Sawyer,6,7,1969,1969,143.0,TA,No,ALQ,371,Unf,0,292,663,Y,663,689,0,1352,0,0,1,1,4,1,TA,7,0,No_fireplace,Attchd,1969.0,Fin,1,299,TA,Y,379,36,0,0,0,0,No_pool,MnPrv,0,3,2010,158000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,Stone,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1195,1196,60,51.0,8029,No_alley_access,Gtl,Gilbert,6,5,2005,2005,0.0,TA,No,Unf,0,Unf,0,728,728,Y,728,728,0,1456,0,0,2,1,3,1,Gd,8,0,No_fireplace,Attchd,2005.0,Fin,2,400,TA,Y,100,24,0,0,0,0,No_pool,No_fence,0,7,2008,176000,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1196,1197,60,58.0,14054,No_alley_access,Gtl,Gilbert,7,5,2006,2006,0.0,Gd,Av,Unf,0,Unf,0,879,879,Y,879,984,0,1863,0,0,2,1,4,1,Gd,9,1,Gd,BuiltIn,2006.0,Fin,3,660,TA,Y,100,17,0,0,0,0,No_pool,No_fence,0,11,2006,219210,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,New,Parital
1197,1198,75,65.0,8850,No_alley_access,Gtl,OldTown,7,6,1916,1950,0.0,TA,No,Unf,0,Unf,0,815,815,Y,815,875,0,1690,0,0,1,0,3,1,TA,7,1,Gd,Detchd,1916.0,Unf,1,225,TA,Y,0,0,330,0,0,0,No_pool,No_fence,0,7,2006,144000,Other,Irregular,Bnk,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1198,1199,20,70.0,9100,No_alley_access,Gtl,CollgCr,7,5,2001,2001,0.0,Gd,No,Unf,0,Unf,0,1212,1212,Y,1212,0,0,1212,0,0,2,0,3,1,Gd,6,0,No_fireplace,Attchd,2001.0,RFn,2,573,TA,Y,356,0,0,0,0,0,No_pool,No_fence,0,6,2009,178000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1199,1200,20,75.0,11235,No_alley_access,Gtl,Sawyer,4,5,1963,1979,51.0,TA,No,Rec,547,Unf,0,504,1051,Y,1382,0,0,1382,0,0,1,1,3,1,TA,6,1,Po,Attchd,1974.0,Unf,2,459,TA,Y,0,82,0,0,0,0,No_pool,No_fence,0,10,2006,148000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1200,1201,20,71.0,9353,No_alley_access,Gtl,NAmes,4,5,1970,1970,0.0,TA,No,Unf,0,Unf,0,864,864,Y,864,0,0,864,0,0,1,0,3,1,TA,5,0,No_fireplace,Attchd,1972.0,Unf,1,280,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,7,2006,116050,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,
1201,1202,60,80.0,10400,No_alley_access,Gtl,CollgCr,7,5,1998,1998,0.0,TA,Av,Unf,0,Unf,0,866,866,Y,866,913,0,1779,0,0,2,1,3,1,Gd,6,0,No_fireplace,Attchd,1998.0,RFn,2,546,TA,Y,198,36,0,0,0,0,No_pool,No_fence,0,3,2009,197900,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1202,1203,50,50.0,6000,No_alley_access,Gtl,BrkSide,5,8,1925,1997,0.0,TA,No,Unf,0,Unf,0,884,884,Y,884,464,0,1348,1,0,1,0,3,1,TA,5,1,Fa,Detchd,1960.0,Unf,1,216,TA,N,0,0,208,0,0,0,No_pool,No_fence,0,5,2009,117000,Other,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1203,1204,20,75.0,9750,No_alley_access,Gtl,CollgCr,7,5,2000,2001,171.0,Gd,No,Unf,0,Unf,0,1630,1630,Y,1630,0,0,1630,0,0,2,0,3,1,Gd,6,1,TA,Attchd,2000.0,Unf,2,451,TA,Y,74,234,0,0,0,0,No_pool,No_fence,0,10,2009,213000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,BrkFace,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1204,1205,20,78.0,10140,No_alley_access,Gtl,NWAmes,5,6,1975,1975,0.0,TA,No,ALQ,788,Unf,0,268,1056,Y,1074,0,0,1074,1,0,1,1,3,1,TA,6,0,No_fireplace,Attchd,1975.0,RFn,2,495,TA,Y,0,88,0,0,0,0,No_pool,MnPrv,0,7,2006,153500,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1205,1206,20,90.0,14684,No_alley_access,Gtl,SawyerW,7,7,1990,1991,234.0,Gd,Mn,ALQ,485,BLQ,177,1496,2158,Y,2196,0,0,2196,0,0,2,0,3,1,Gd,7,1,TA,Attchd,1990.0,RFn,3,701,TA,Y,84,70,0,0,0,0,No_pool,No_fence,0,6,2009,271900,FV/ RL,Irregular,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,BrkFace,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1206,1207,20,,8900,No_alley_access,Gtl,SawyerW,4,4,1966,1966,0.0,TA,No,Rec,1056,Unf,0,0,1056,Y,1056,0,0,1056,1,0,1,0,2,1,TA,5,0,No_fireplace,Detchd,1966.0,Unf,1,384,TA,Y,0,42,0,0,0,0,No_pool,MnPrv,0,11,2006,107000,Other,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1207,1208,20,70.0,9135,No_alley_access,Gtl,CollgCr,6,5,2003,2003,120.0,Gd,Av,GLQ,340,Unf,0,1342,1682,Y,1700,0,0,1700,1,0,2,0,3,1,Gd,7,0,No_fireplace,Attchd,2003.0,RFn,2,544,TA,Y,192,23,0,0,0,0,No_pool,No_fence,0,5,2006,200000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,BrkFace,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1208,1209,20,70.0,7763,No_alley_access,Gtl,NAmes,5,7,1962,1980,0.0,TA,No,Rec,504,BLQ,108,319,931,Y,1283,0,0,1283,1,0,1,0,3,1,TA,6,0,No_fireplace,Detchd,1980.0,Unf,2,506,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,10,2008,140000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,Gd/Fa/Po,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1209,1210,20,85.0,10182,No_alley_access,Gtl,Somerst,8,5,2006,2006,420.0,Gd,Mn,GLQ,1220,Unf,0,440,1660,Y,1660,0,0,1660,1,0,2,0,3,1,Gd,8,1,Gd,Attchd,2006.0,RFn,2,500,TA,Y,322,50,0,0,0,0,No_pool,No_fence,0,5,2006,290000,FV/ RL,Irregular,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,Stone,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,New,Parital
1210,1211,60,70.0,11218,No_alley_access,Gtl,SawyerW,6,5,1992,1992,0.0,Gd,No,Unf,0,Unf,0,1055,1055,Y,1055,790,0,1845,0,0,2,1,3,1,Gd,8,1,TA,Attchd,1992.0,RFn,2,462,TA,Y,635,104,0,0,0,0,No_pool,GdPrv,400,5,2010,189000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1211,1212,50,152.0,12134,No_alley_access,Mod,Gilbert,8,7,1988,2005,0.0,Gd,Av,GLQ,427,Unf,0,132,559,Y,1080,672,0,1752,0,0,2,0,4,1,TA,8,0,No_fireplace,Basment,1988.0,RFn,2,492,TA,Y,325,12,0,0,0,0,No_pool,No_fence,0,6,2010,164000,FV/ RL,Irregular,Bnk,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1212,1213,30,50.0,9340,No_alley_access,Gtl,Edwards,4,6,1941,1950,0.0,TA,No,Rec,344,Unf,0,328,672,Y,672,0,0,672,1,0,1,0,2,1,TA,4,0,No_fireplace,Attchd,1941.0,Unf,1,234,TA,N,0,113,0,0,0,0,No_pool,No_fence,0,8,2009,113000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1213,1214,80,,10246,No_alley_access,Gtl,Sawyer,4,9,1965,2001,0.0,TA,Av,GLQ,648,Unf,0,0,648,Y,960,0,0,960,1,1,0,0,0,1,TA,3,0,No_fireplace,Attchd,1965.0,Unf,1,364,TA,Y,88,0,0,0,0,0,No_pool,No_fence,0,5,2006,145000,FV/ RL,Irregular,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,Gd/Fa/Po,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1214,1215,85,69.0,10205,No_alley_access,Gtl,NAmes,5,5,1962,1962,0.0,TA,Av,BLQ,784,Unf,0,141,925,Y,999,0,0,999,1,0,1,0,3,1,TA,6,0,No_fireplace,Attchd,1962.0,Unf,1,300,TA,Y,150,72,0,0,0,0,No_pool,No_fence,0,5,2006,134500,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1215,1216,20,99.0,7094,No_alley_access,Gtl,Sawyer,5,5,1966,1966,0.0,TA,No,Rec,180,LwQ,374,340,894,Y,894,0,0,894,0,0,1,0,3,1,TA,5,0,No_fireplace,Detchd,1966.0,RFn,1,384,TA,Y,0,0,0,0,0,0,No_pool,MnPrv,0,5,2007,125000,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1216,1217,90,68.0,8930,No_alley_access,Gtl,Sawyer,6,5,1978,1978,0.0,TA,No_basement,No_basement,0,No_basement,0,0,0,Y,1318,584,0,1902,0,0,2,0,4,2,TA,8,0,No_fireplace,Attchd,1978.0,Unf,2,539,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,4,2010,112000,Other,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,Duplex/Twnhs/2fmCon,Other,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,No_basement,No_basement,TA,SBrkr,Garage_present,Other,Normal/Alloca
1217,1218,20,72.0,8640,No_alley_access,Gtl,Somerst,8,5,2009,2009,72.0,Gd,Mn,GLQ,936,Unf,0,364,1300,Y,1314,0,0,1314,1,0,2,0,3,1,Gd,6,0,No_fireplace,Attchd,2009.0,RFn,2,552,TA,Y,135,112,0,0,0,0,No_pool,No_fence,0,9,2009,229456,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,Stone,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,New,Parital
1218,1219,50,52.0,6240,No_alley_access,Gtl,BrkSide,4,5,1947,1950,0.0,TA,No_basement,No_basement,0,No_basement,0,0,0,N,672,240,0,912,0,0,1,0,2,1,TA,3,0,No_fireplace,No_garage,,No_garage,0,0,No_garage,N,0,0,0,0,0,0,No_pool,No_fence,0,7,2006,80500,Other,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,No_basement,No_basement,Gd,SBrkr,,Other,Normal/Alloca
1219,1220,160,21.0,1680,No_alley_access,Gtl,BrDale,6,5,1971,1971,236.0,TA,No,Unf,0,Unf,0,672,672,Y,672,546,0,1218,0,0,1,1,3,1,TA,7,0,No_fireplace,No_garage,,No_garage,0,0,No_garage,N,201,0,0,0,0,0,No_pool,No_fence,0,4,2006,91500,Other,Reg,Lvl,Inside/Corner,Other,Duplex/Twnhs/2fmCon,2.5Fin/2Story,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,,Other,
1220,1221,20,66.0,7800,No_alley_access,Gtl,NAmes,5,5,1964,1964,0.0,TA,No,Rec,312,LwQ,600,0,912,Y,912,0,0,912,0,0,1,0,2,1,TA,5,0,No_fireplace,Attchd,1964.0,Unf,1,288,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,11,2006,115000,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,
1221,1222,20,55.0,8250,No_alley_access,Gtl,Sawyer,5,5,1968,1968,0.0,TA,No,BLQ,250,LwQ,492,210,952,Y,1211,0,0,1211,0,0,1,0,3,1,TA,5,1,TA,Attchd,1968.0,Unf,1,322,TA,Y,0,63,0,0,0,0,No_pool,No_fence,0,8,2008,134000,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1222,1223,50,78.0,10496,No_alley_access,Gtl,NAmes,6,6,1949,1950,320.0,TA,Mn,Rec,196,Unf,0,844,1040,Y,1168,678,0,1846,0,0,2,0,3,1,TA,7,1,Gd,Attchd,1949.0,Unf,1,315,TA,Y,0,0,0,0,0,0,No_pool,GdWo,0,1,2007,143000,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Other,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1223,1224,20,89.0,10680,No_alley_access,Gtl,NAmes,5,3,1951,1951,44.0,TA,No,LwQ,756,Unf,0,1380,2136,N,2136,0,0,2136,0,0,2,0,4,1,TA,7,0,No_fireplace,Detchd,1951.0,Unf,2,528,TA,Y,0,30,0,0,0,0,No_pool,MnPrv,0,10,2006,137900,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,Other,Garage_present,Other,Normal/Alloca
1224,1225,60,60.0,15384,No_alley_access,Gtl,Gilbert,7,5,2004,2005,0.0,Gd,Av,GLQ,724,Unf,0,64,788,Y,788,702,0,1490,1,0,2,1,3,1,Gd,8,1,Gd,Attchd,2004.0,Fin,2,388,TA,Y,100,75,0,0,0,0,No_pool,No_fence,0,2,2008,184000,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1225,1226,80,65.0,10482,No_alley_access,Gtl,NAmes,6,8,1958,1958,63.0,TA,Av,GLQ,507,Unf,0,81,588,Y,1138,0,0,1138,0,1,1,0,3,1,TA,6,0,No_fireplace,Attchd,1958.0,RFn,1,264,TA,Y,224,0,0,0,0,0,No_pool,MnWw,0,6,2007,145000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,BrkFace,Gd/Fa/Po,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1226,1227,60,86.0,14598,No_alley_access,Gtl,Somerst,6,5,2007,2007,74.0,Gd,Mn,Unf,0,Unf,0,894,894,Y,894,1039,0,1933,0,0,2,1,4,1,Gd,9,1,Gd,BuiltIn,2007.0,Fin,3,668,TA,Y,100,18,0,0,0,0,No_pool,No_fence,0,1,2008,214000,FV/ RL,Irregular,Lvl,CulDSac/ FR,RRAe/Feedr/Artery,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,Stone,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1227,1228,20,72.0,8872,No_alley_access,Gtl,NAmes,5,8,1965,2008,300.0,TA,No,ALQ,595,Unf,0,317,912,Y,912,0,0,912,1,0,1,0,2,1,Gd,5,0,No_fireplace,Detchd,1992.0,Unf,2,576,TA,Y,0,240,0,0,0,0,No_pool,No_fence,0,12,2008,147000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1228,1229,120,65.0,8769,No_alley_access,Gtl,NridgHt,9,5,2008,2008,766.0,Ex,No,GLQ,1540,Unf,0,162,1702,Y,1702,0,0,1702,1,0,1,1,1,1,Ex,7,1,Gd,Attchd,2008.0,Fin,3,1052,TA,Y,0,72,0,0,224,0,No_pool,No_fence,0,10,2008,367294,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,BrkFace,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,New,Parital
1229,1230,80,70.0,7910,No_alley_access,Gtl,NAmes,5,5,1960,1960,0.0,TA,No,ALQ,666,Unf,0,409,1075,Y,1507,0,0,1507,0,0,2,0,4,1,TA,7,0,No_fireplace,Basment,1960.0,Unf,1,404,TA,Y,0,0,0,0,0,0,No_pool,GdWo,0,8,2008,127000,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1230,1231,90,,18890,No_alley_access,Gtl,Sawyer,5,5,1977,1977,1.0,TA,No,GLQ,498,Rec,211,652,1361,Y,1361,1259,0,2620,0,0,2,2,4,2,TA,12,1,TA,BuiltIn,1977.0,RFn,2,600,TA,N,155,24,145,0,0,0,No_pool,No_fence,8300,8,2007,190000,FV/ RL,Irregular,Lvl,Inside/Corner,RRAe/Feedr/Artery,Duplex/Twnhs/2fmCon,Other,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1231,1232,90,70.0,7728,No_alley_access,Gtl,NAmes,5,6,1962,1962,120.0,TA,Av,ALQ,803,Unf,0,303,1106,Y,1190,0,0,1190,1,0,1,0,3,1,TA,6,0,No_fireplace,Attchd,1962.0,Unf,2,540,TA,Y,0,18,0,0,0,0,No_pool,GdWo,0,5,2006,132500,FV/ RL,Reg,Lvl,Inside/Corner,Other,Duplex/Twnhs/2fmCon,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1232,1233,90,70.0,9842,No_alley_access,Gtl,NAmes,4,5,1962,1962,0.0,TA,No_basement,No_basement,0,No_basement,0,0,0,Y,1224,0,0,1224,0,0,2,0,2,2,TA,6,0,No_fireplace,CarPort,1962.0,Unf,2,462,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,3,2007,101800,FV/ RL,Reg,Lvl,CulDSac/ FR,Other,Duplex/Twnhs/2fmCon,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Stone/BrkTil/Slab,No_basement,No_basement,TA,SBrkr,Garage_present,Other,Normal/Alloca
